model_type,policy,oracle_non_deployable,repetition,query_budget,total,positive,negative,auroc,macro_f1,accuracy,sensitivity,specificity,brier,ece,tp,tn,fp,fn,threshold,query_precision,mean_errors_corrected,mean_concepts_queried,diagnosis_change_rate,diagnosis_improvement_rate,diagnosis_harm_rate,queries,errors_corrected,originally_wrong,originally_right,diagnoses_improved,diagnoses_harmed
hard,random_error_oracle,1,89,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,90,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,90,1,658,198,460,0.8712285902503294,0.7742017381115125,0.8130699088145896,0.6616161616161617,0.8782608695652174,0.1294176473260254,0.06072573838690524,131,404,56,67,0.5,1.0,0.7112462006079028,0.7112462006079028,0.08814589665653495,0.2556390977443609,0.045714285714285714,468,468,133,525,34,24
hard,random_error_oracle,1,90,2,658,198,460,0.8913043478260869,0.7659970391934696,0.8039513677811551,0.6666666666666666,0.8630434782608696,0.12456549404121209,0.061418148526496685,132,397,63,66,0.5,1.0,1.1443768996960486,1.1443768996960486,0.14893617021276595,0.38345864661654133,0.08952380952380952,753,753,133,525,51,47
hard,random_error_oracle,1,90,3,658,198,460,0.9081247255160299,0.7924698689626728,0.8221884498480243,0.7373737373737373,0.8586956521739131,0.11744028044625424,0.08199377546857375,146,395,65,52,0.5,1.0,1.3632218844984803,1.3632218844984803,0.1945288753799392,0.5413533834586466,0.10666666666666667,897,897,133,525,72,56
hard,random_error_oracle,1,90,4,658,198,460,0.9058849363197189,0.7945189253217035,0.8237082066869301,0.7424242424242424,0.8586956521739131,0.11816992854843138,0.08380659412273223,147,395,65,51,0.5,1.0,1.4437689969604863,1.4437689969604863,0.21124620060790272,0.5864661654135338,0.11619047619047619,950,950,133,525,78,61
hard,random_error_oracle,1,90,5,658,198,460,0.903743961352657,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.11944788757014616,0.087949744343971,148,392,68,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21428571428571427,0.5864661654135338,0.12,963,963,133,525,78,63
hard,random_error_oracle,1,90,6,658,198,460,0.9024978041282388,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.1201558540818666,0.08680724632722099,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,90,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,91,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,91,1,658,198,460,0.869806763285024,0.7756951895565093,0.8145896656534954,0.6616161616161617,0.8804347826086957,0.12878841144920639,0.06189667997752127,131,405,55,67,0.5,1.0,0.7112462006079028,0.7112462006079028,0.11702127659574468,0.3308270676691729,0.06285714285714286,468,468,133,525,44,33
hard,random_error_oracle,1,91,2,658,198,460,0.8887736056214317,0.768007805773977,0.8039513677811551,0.6818181818181818,0.8565217391304348,0.12595478237561736,0.0673854639404147,135,394,66,63,0.5,1.0,1.1443768996960486,1.1443768996960486,0.1519756838905775,0.39097744360902253,0.09142857142857143,753,753,133,525,52,48
hard,random_error_oracle,1,91,3,658,198,460,0.9061649099692577,0.7898446381205002,0.8206686930091185,0.7272727272727273,0.8608695652173913,0.1180356218411688,0.08271453317281396,144,396,64,54,0.5,1.0,1.3632218844984803,1.3632218844984803,0.196048632218845,0.5413533834586466,0.10857142857142857,897,897,133,525,72,57
hard,random_error_oracle,1,91,4,658,198,460,0.9054512516469038,0.7915306297791906,0.8206686930091185,0.7424242424242424,0.8543478260869565,0.11846026131511006,0.08428009450494796,147,393,67,51,0.5,1.0,1.4437689969604863,1.4437689969604863,0.20820668693009117,0.5714285714285714,0.11619047619047619,950,950,133,525,76,61
hard,random_error_oracle,1,91,5,658,198,460,0.9046662274923143,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.1188781087714426,0.08846260087834303,148,392,68,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21428571428571427,0.5864661654135338,0.12,963,963,133,525,78,63
hard,random_error_oracle,1,91,6,658,198,460,0.9028162055335966,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11991755871682708,0.08693657277883937,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,91,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,92,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,92,1,658,198,460,0.8732707509881422,0.7714028613085475,0.8145896656534954,0.6313131313131313,0.8934782608695652,0.12880374176406958,0.05123358638365498,125,411,49,73,0.5,1.0,0.7112462006079028,0.7112462006079028,0.10182370820668693,0.2932330827067669,0.05333333333333334,468,468,133,525,39,28
hard,random_error_oracle,1,92,2,658,198,460,0.8850955204216074,0.7645264653093584,0.8024316109422492,0.6666666666666666,0.8608695652173913,0.12719871885510536,0.06625675167027761,132,396,64,66,0.5,1.0,1.1443768996960486,1.1443768996960486,0.1595744680851064,0.40601503759398494,0.09714285714285714,753,753,133,525,54,51
hard,random_error_oracle,1,92,3,658,198,460,0.9008399209486164,0.7791587722622206,0.8115501519756839,0.7121212121212122,0.8543478260869565,0.1211706784185134,0.07923685513963735,141,393,67,57,0.5,1.0,1.3632218844984803,1.3632218844984803,0.19908814589665655,0.5263157894736842,0.11619047619047619,897,897,133,525,70,61
hard,random_error_oracle,1,92,4,658,198,460,0.9021684233640755,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.12052161130932808,0.08181547578491936,148,392,68,50,0.5,1.0,1.4437689969604863,1.4437689969604863,0.21124620060790272,0.5789473684210527,0.1180952380952381,950,950,133,525,77,62
hard,random_error_oracle,1,92,5,658,198,460,0.9035408432147561,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.11948624888277766,0.0867354054962569,148,392,68,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21428571428571427,0.5864661654135338,0.12,963,963,133,525,78,63
hard,random_error_oracle,1,92,6,658,198,460,0.9030742204655247,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.1196958841894916,0.08947480524571556,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,92,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,93,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,93,1,658,198,460,0.8714042599912165,0.7744128906919605,0.817629179331307,0.6313131313131313,0.8978260869565218,0.12777659735763947,0.070842876286904,125,413,47,73,0.5,1.0,0.7112462006079028,0.7112462006079028,0.08662613981762918,0.2631578947368421,0.0419047619047619,468,468,133,525,35,22
hard,random_error_oracle,1,93,2,658,198,460,0.8965689503732981,0.7853816573156125,0.8191489361702128,0.702020202020202,0.8695652173913043,0.12183343682103938,0.06578824824984682,139,400,60,59,0.5,1.0,1.1443768996960486,1.1443768996960486,0.1641337386018237,0.45864661654135336,0.08952380952380952,753,753,133,525,61,47
hard,random_error_oracle,1,93,3,658,198,460,0.9040184453227931,0.7892674135834636,0.8206686930091185,0.7222222222222222,0.8630434782608696,0.11912717979243834,0.08219265464824994,143,397,63,55,0.5,1.0,1.3632218844984803,1.3632218844984803,0.19300911854103345,0.5338345864661654,0.10666666666666667,897,897,133,525,71,56
hard,random_error_oracle,1,93,4,658,198,460,0.9075483091787441,0.7945189253217035,0.8237082066869301,0.7424242424242424,0.8586956521739131,0.11719540913417441,0.0831954148811264,147,395,65,51,0.5,1.0,1.4437689969604863,1.4437689969604863,0.21124620060790272,0.5864661654135338,0.11619047619047619,950,950,133,525,78,61
hard,random_error_oracle,1,93,5,658,198,460,0.9036231884057971,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11934244813964906,0.08555180746405322,147,392,68,51,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21580547112462006,0.5864661654135338,0.1219047619047619,963,963,133,525,78,64
hard,random_error_oracle,1,93,6,658,198,460,0.9030742204655247,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.1196958841894916,0.08947480524571556,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,93,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,94,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,94,1,658,198,460,0.8683794466403162,0.7691130854632475,0.8100303951367781,0.6464646464646465,0.8804347826086957,0.13016822479541426,0.05093878262660447,128,405,55,70,0.5,1.0,0.7112462006079028,0.7112462006079028,0.11854103343465046,0.3233082706766917,0.06666666666666667,468,468,133,525,43,35
hard,random_error_oracle,1,94,2,658,198,460,0.8910628019323671,0.7657274711297253,0.8009118541033434,0.6868686868686869,0.85,0.12526672478132392,0.07139152121833567,136,391,69,62,0.5,1.0,1.1443768996960486,1.1443768996960486,0.1580547112462006,0.39849624060150374,0.09714285714285714,753,753,133,525,53,51
hard,random_error_oracle,1,94,3,658,198,460,0.9007081686429512,0.7847946956857847,0.8161094224924013,0.7222222222222222,0.8565217391304348,0.12105772208000457,0.07934715114469788,143,394,66,55,0.5,1.0,1.3632218844984803,1.3632218844984803,0.1945288753799392,0.5263157894736842,0.11047619047619048,897,897,133,525,70,58
hard,random_error_oracle,1,94,4,658,198,460,0.9062747035573123,0.7935694577397376,0.8221884498480243,0.7474747474747475,0.8543478260869565,0.11816939178078636,0.08172773851098589,148,393,67,50,0.5,1.0,1.4437689969604863,1.4437689969604863,0.20972644376899696,0.5789473684210527,0.11619047619047619,950,950,133,525,77,61
hard,random_error_oracle,1,94,5,658,198,460,0.9050559947299077,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.11869369458641266,0.08727059046952579,148,392,68,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21428571428571427,0.5864661654135338,0.12,963,963,133,525,78,63
hard,random_error_oracle,1,94,6,658,198,460,0.9030742204655247,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.1196958841894916,0.08947480524571556,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,94,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,95,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,95,1,658,198,460,0.8735507246376812,0.7904037017167382,0.8267477203647416,0.6818181818181818,0.8891304347826087,0.12699150690664002,0.057785856618671784,135,409,51,63,0.5,1.0,0.7112462006079028,0.7112462006079028,0.11094224924012158,0.3458646616541353,0.05142857142857143,468,468,133,525,46,27
hard,random_error_oracle,1,95,2,658,198,460,0.894609134826526,0.7775285531686802,0.8130699088145896,0.6868686868686869,0.8673913043478261,0.12256283291489238,0.06734615709380093,136,399,61,62,0.5,1.0,1.1443768996960486,1.1443768996960486,0.1580547112462006,0.42857142857142855,0.08952380952380952,753,753,133,525,57,47
hard,random_error_oracle,1,95,3,658,198,460,0.9077129995608255,0.7949072380100555,0.8252279635258358,0.7323232323232324,0.8652173913043478,0.11718826733953921,0.0847651788580365,145,398,62,53,0.5,1.0,1.3632218844984803,1.3632218844984803,0.2006079027355623,0.5639097744360902,0.10857142857142857,897,897,133,525,75,57
hard,random_error_oracle,1,95,4,658,198,460,0.9055939833113746,0.7930233495987418,0.8221884498480243,0.7424242424242424,0.8565217391304348,0.11833623033445806,0.0838368892245763,147,394,66,51,0.5,1.0,1.4437689969604863,1.4437689969604863,0.20972644376899696,0.5789473684210527,0.11619047619047619,950,950,133,525,77,61
hard,random_error_oracle,1,95,5,658,198,460,0.9038647342995169,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.11945434636500145,0.08559747535236026,148,392,68,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21428571428571427,0.5864661654135338,0.12,963,963,133,525,78,63
hard,random_error_oracle,1,95,6,658,198,460,0.9024978041282388,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.1201558540818666,0.08680724632722099,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,95,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,96,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,96,1,658,198,460,0.872106938954765,0.7800434564599699,0.817629179331307,0.6717171717171717,0.8804347826086957,0.12852774971895664,0.05476209057569605,133,405,55,65,0.5,1.0,0.7112462006079028,0.7112462006079028,0.10486322188449848,0.3082706766917293,0.05333333333333334,468,468,133,525,41,28
hard,random_error_oracle,1,96,2,658,198,460,0.8879336846728151,0.7671924839696485,0.8024316109422492,0.6868686868686869,0.8521739130434782,0.12676975588130893,0.05924390497225817,136,392,68,62,0.5,1.0,1.1443768996960486,1.1443768996960486,0.1534954407294833,0.39097744360902253,0.09333333333333334,753,753,133,525,52,49
hard,random_error_oracle,1,96,3,658,198,460,0.899802371541502,0.7749804585721729,0.8085106382978723,0.702020202020202,0.8543478260869565,0.1209478941972167,0.0875211285370487,139,393,67,59,0.5,1.0,1.3632218844984803,1.3632218844984803,0.19300911854103345,0.5037593984962406,0.11428571428571428,897,897,133,525,67,60
hard,random_error_oracle,1,96,4,658,198,460,0.905050505050505,0.7930233495987418,0.8221884498480243,0.7424242424242424,0.8565217391304348,0.11863309799762321,0.08256121128021315,147,394,66,51,0.5,1.0,1.4437689969604863,1.4437689969604863,0.20972644376899696,0.5789473684210527,0.11619047619047619,950,950,133,525,77,61
hard,random_error_oracle,1,96,5,658,198,460,0.9053304787000439,0.7935694577397376,0.8221884498480243,0.7474747474747475,0.8543478260869565,0.11843165094865382,0.08769985180825343,148,393,67,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2127659574468085,0.5864661654135338,0.1180952380952381,963,963,133,525,78,62
hard,random_error_oracle,1,96,6,658,198,460,0.9037659200702677,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11935838593906917,0.08730577130177206,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,96,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,97,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,97,1,658,198,460,0.8705588493631972,0.7750036436203012,0.8145896656534954,0.6565656565656566,0.8826086956521739,0.12974947256870148,0.06418182546446746,130,406,54,68,0.5,1.0,0.7112462006079028,0.7112462006079028,0.10486322188449848,0.3007518796992481,0.05523809523809524,468,468,133,525,40,29
